operator,rarity,class,promotion_level,level,hp,attack,defense,resistance,redeployment_time,dp_cost,block_count,attack_interval,cn_release_date,global_release_date,is_limited
Lee,6.0,Specialist,0,47,1529,507,304,0,25,7,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,0,48,1537,510,305,0,25,7,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,0,49,1544,513,307,0,25,7,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,0,50,1552,516,308,0,25,7,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,1,1,1552,516,308,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,1,2,1557,518,309,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,1,3,1561,519,310,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,1,4,1566,521,311,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,1,5,1570,523,312,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,1,6,1575,525,314,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,1,7,1580,526,315,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,1,8,1584,528,316,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,1,9,1589,530,317,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,1,10,1594,532,318,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,1,11,1598,533,319,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,1,12,1603,535,320,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,1,13,1607,537,321,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,1,14,1612,539,322,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,1,15,1617,540,323,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,1,16,1621,542,325,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,1,17,1626,544,326,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,1,18,1631,546,327,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,1,19,1635,547,328,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,1,20,1640,549,329,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,1,21,1644,551,330,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,1,22,1649,553,331,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,1,23,1654,554,332,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,1,24,1658,556,333,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,1,25,1663,558,334,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,1,26,1668,560,336,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,1,27,1672,561,337,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,1,28,1677,563,338,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,1,29,1681,565,339,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,1,30,1686,567,340,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,1,31,1691,568,341,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,1,32,1695,570,342,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,1,33,1700,572,343,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,1,34,1704,574,344,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,1,35,1709,575,345,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,1,36,1714,577,347,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,1,37,1718,579,348,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,1,38,1723,581,349,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,1,39,1728,582,350,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,1,40,1732,584,351,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,1,41,1737,586,352,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,1,42,1741,588,353,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,1,43,1746,589,354,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,1,44,1751,591,355,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,1,45,1755,593,356,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,1,46,1760,595,358,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,1,47,1765,596,359,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,1,48,1769,598,360,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,1,49,1774,600,361,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,1,50,1778,602,362,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,1,51,1783,603,363,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,1,52,1788,605,364,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,1,53,1792,607,365,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,1,54,1797,609,366,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,1,55,1801,610,367,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,1,56,1806,612,369,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,1,57,1811,614,370,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,1,58,1815,616,371,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,1,59,1820,617,372,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,1,60,1825,619,373,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,1,61,1829,621,374,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,1,62,1834,623,375,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,1,63,1838,624,376,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,1,64,1843,626,377,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,1,65,1848,628,378,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,1,66,1852,630,380,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,1,67,1857,631,381,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,1,68,1862,633,382,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,1,69,1866,635,383,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,1,70,1871,637,384,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,1,71,1875,638,385,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,1,72,1880,640,386,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,1,73,1885,642,387,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,1,74,1889,644,388,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,1,75,1894,645,389,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,1,76,1899,647,391,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,1,77,1903,649,392,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,1,78,1908,651,393,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,1,79,1912,652,394,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,1,80,1917,654,395,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,1,1917,654,395,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,2,1923,656,396,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,3,1928,657,397,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,4,1934,659,397,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,5,1940,660,398,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,6,1946,662,399,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,7,1951,663,400,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,8,1957,665,401,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,9,1963,666,401,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,10,1969,668,402,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,11,1974,669,403,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,12,1980,671,404,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,13,1986,672,404,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,14,1991,674,405,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,15,1997,675,406,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,16,2003,677,407,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,17,2009,678,408,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,18,2014,680,408,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,19,2020,681,409,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,20,2026,683,410,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,21,2032,684,411,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,22,2037,686,412,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,23,2043,687,412,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,24,2049,689,413,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,25,2055,690,414,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,26,2060,692,415,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,27,2066,693,415,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,28,2072,695,416,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,29,2077,696,417,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,30,2083,698,418,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,31,2089,700,419,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,32,2095,701,419,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,33,2100,703,420,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,34,2106,704,421,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,35,2112,706,422,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,36,2118,707,423,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,37,2123,709,423,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,38,2129,710,424,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,39,2135,712,425,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,40,2140,713,426,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,41,2146,715,426,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,42,2152,716,427,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,43,2158,718,428,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,44,2163,719,429,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,45,2169,721,430,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,46,2175,722,430,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,47,2181,724,431,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,48,2186,725,432,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,49,2192,727,433,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,50,2198,728,434,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,51,2204,730,434,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,52,2209,731,435,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,53,2215,733,436,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,54,2221,734,437,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,55,2226,736,437,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,56,2232,737,438,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,57,2238,739,439,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,58,2244,740,440,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,59,2249,742,441,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,60,2255,743,441,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,61,2261,745,442,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,62,2267,747,443,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,63,2272,748,444,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,64,2278,750,445,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,65,2284,751,445,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,66,2289,753,446,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,67,2295,754,447,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,68,2301,756,448,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,69,2307,757,448,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,70,2312,759,449,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,71,2318,760,450,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,72,2324,762,451,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,73,2330,763,452,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,74,2335,765,452,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,75,2341,766,453,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,76,2347,768,454,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,77,2353,769,455,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,78,2358,771,456,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,79,2364,772,456,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,80,2370,774,457,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,81,2375,775,458,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,82,2381,777,459,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,83,2387,778,459,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,84,2393,780,460,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,85,2398,781,461,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,86,2404,783,462,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,87,2410,784,463,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,88,2416,786,463,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,89,2421,787,464,0,25,9,1,1,1/25/2022,N/A,0.0
Lee,6.0,Specialist,2,90,2427,789,465,0,25,9,1,1,1/25/2022,N/A,0.0
Ling,6.0,Supporter,0,1,485,212,59,15,70,10,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,0,2,488,214,60,15,70,10,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,0,3,492,216,60,15,70,10,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,0,4,495,218,61,15,70,10,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,0,5,499,220,61,15,70,10,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,0,6,502,221,62,15,70,10,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,0,7,506,223,62,15,70,10,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,0,8,509,225,63,15,70,10,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,0,9,513,227,63,15,70,10,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,0,10,516,229,64,15,70,10,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,0,11,520,231,64,15,70,10,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,0,12,523,233,65,15,70,10,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,0,13,527,235,65,15,70,10,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,0,14,530,236,66,15,70,10,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,0,15,534,238,66,15,70,10,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,0,16,537,240,67,15,70,10,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,0,17,541,242,67,15,70,10,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,0,18,544,244,68,15,70,10,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,0,19,548,246,69,15,70,10,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,0,20,551,248,69,15,70,10,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,0,21,555,250,70,15,70,10,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,0,22,558,251,70,15,70,10,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,0,23,562,253,71,15,70,10,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,0,24,565,255,71,15,70,10,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,0,25,569,257,72,15,70,10,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,0,26,572,259,72,15,70,10,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,0,27,576,261,73,15,70,10,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,0,28,579,263,73,15,70,10,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,0,29,583,265,74,15,70,10,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,0,30,586,266,74,15,70,10,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,0,31,590,268,75,15,70,10,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,0,32,593,270,75,15,70,10,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,0,33,597,272,76,15,70,10,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,0,34,600,274,77,15,70,10,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,0,35,604,276,77,15,70,10,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,0,36,607,278,78,15,70,10,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,0,37,611,280,78,15,70,10,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,0,38,614,281,79,15,70,10,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,0,39,618,283,79,15,70,10,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,0,40,621,285,80,15,70,10,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,0,41,625,287,80,15,70,10,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,0,42,628,289,81,15,70,10,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,0,43,632,291,81,15,70,10,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,0,44,635,293,82,15,70,10,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,0,45,639,295,82,15,70,10,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,0,46,642,296,83,15,70,10,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,0,47,646,298,83,15,70,10,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,0,48,649,300,84,15,70,10,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,0,49,653,302,84,15,70,10,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,0,50,656,304,85,15,70,10,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,1,1,656,304,85,20,70,12,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,1,2,658,305,85,20,70,12,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,1,3,661,307,86,20,70,12,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,1,4,663,308,86,20,70,12,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,1,5,666,309,86,20,70,12,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,1,6,668,310,87,20,70,12,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,1,7,671,312,87,20,70,12,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,1,8,673,313,88,20,70,12,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,1,9,676,314,88,20,70,12,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,1,10,678,316,88,20,70,12,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,1,11,681,317,89,20,70,12,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,1,12,683,318,89,20,70,12,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,1,13,686,319,89,20,70,12,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,1,14,688,321,90,20,70,12,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,1,15,691,322,90,20,70,12,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,1,16,693,323,91,20,70,12,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,1,17,696,325,91,20,70,12,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,1,18,698,326,91,20,70,12,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,1,19,701,327,92,20,70,12,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,1,20,703,329,92,20,70,12,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,1,21,706,330,92,20,70,12,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,1,22,708,331,93,20,70,12,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,1,23,711,332,93,20,70,12,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,1,24,713,334,93,20,70,12,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,1,25,716,335,94,20,70,12,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,1,26,718,336,94,20,70,12,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,1,27,721,338,95,20,70,12,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,1,28,723,339,95,20,70,12,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,1,29,725,340,95,20,70,12,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,1,30,728,341,96,20,70,12,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,1,31,730,343,96,20,70,12,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,1,32,733,344,96,20,70,12,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,1,33,735,345,97,20,70,12,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,1,34,738,347,97,20,70,12,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,1,35,740,348,97,20,70,12,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,1,36,743,349,98,20,70,12,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,1,37,745,350,98,20,70,12,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,1,38,748,352,99,20,70,12,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,1,39,750,353,99,20,70,12,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,1,40,753,354,99,20,70,12,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,1,41,755,356,100,20,70,12,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,1,42,758,357,100,20,70,12,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,1,43,760,358,100,20,70,12,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,1,44,763,360,101,20,70,12,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,1,45,765,361,101,20,70,12,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,1,46,768,362,102,20,70,12,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,1,47,770,363,102,20,70,12,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,1,48,773,365,102,20,70,12,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,1,49,775,366,103,20,70,12,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,1,50,778,367,103,20,70,12,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,1,51,780,369,103,20,70,12,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,1,52,783,370,104,20,70,12,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,1,53,785,371,104,20,70,12,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,1,54,787,372,104,20,70,12,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,1,55,790,374,105,20,70,12,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,1,56,792,375,105,20,70,12,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,1,57,795,376,106,20,70,12,1,1.6,1/25/2022,N/A,1.0
Ling,6.0,Supporter,1,58,797,378,106,20,70,12,1,1.6,1/25/2022,N/A,1.0
